Income,Gender,Age,Age Range,Political Affiliation,Do you approve or disapprove of how Donald Trump is handling his job as president?,What is your highest level of education?,What is your race?,What is your marital status?,What would you say is the likelihood that your current job will be entirely performed by robots or computers within the next decade?,"Do you believe that climate change is real and caused by people, real but not caused by people, or not real at all?",How many Transformers movies have you seen?,Do you agree or disagree with the following statement: scientists are generally honest and are serving the public good.,Do you agree or disagree with the following statement: vaccines are safe and protect children from disease.,"How many books, if any, have you read in the past year?",Do you believe in ghosts?,What percentage of the federal budget would you estimate is spent on scientific research?,"Is federal funding of scientific research too high, too low, or about right?",True or false: the earth is always farther away from the sun in the winter than in the summer.,"If you had to choose: would you rather be smart and sad, or dumb and happy?",Do you think it is acceptable or unacceptable to urinate in the shower?,Belief in Flat Earth Theory
101000.0,Male,54,45-54,Republican,Strongly Approve,College degree,White,Married,Unlikely,Not Real At All,0.0,Somewhat Agree,Strongly Agree,12.0,No,10.0,Too Low,TRUE,Dumb and happy,Acceptable,No
198000.0,Female,54,45-54,Democrat,Strongly disapprove,College degree,White,Separated,Unlikely,Real and Caused by People,1.0,Strongly Agree,Somewhat Agree,10.0,Yes,,Too Low,FALSE,Dumb and happy,Unacceptable,No
153000.0,Female,60,55-64,Republican,Somewhat Approve,College degree,White,Married,Unlikely,Real and Caused by People,0.0,Somewhat Agree,Strongly Agree,3.0,Yes,20.0,About Right,TRUE,Dumb and happy,Unacceptable,No
43000.0,Male,56,55-64,Democrat,Strongly disapprove,High school,Latino,Single,Likely,Real and Caused by People,4.0,Strongly Disagree,Strongly Agree,20.0,No,10.0,About Right,TRUE,Dumb and happy,Unacceptable,No
5000.0,Male,64,55-64,Democrat,Somewhat disapprove,High school,White,Single,Unlikely,Not Real At All,2.0,Somewhat Disagree,Somewhat Disagree,6.0,No,3.0,About Right,FALSE,Dumb and happy,Unacceptable,No
61000.0,Female,29,25-34,Democrat,Strongly disapprove,College degree,Latino,Single,Likely,Real and Caused by People,0.0,Somewhat Disagree,Strongly Disagree,0.0,No,25.0,Too High,TRUE,Smart and Sad,Acceptable,No
42000.0,Female,20,18-24,Democrat,Strongly disapprove,Some college,White,Single,Unlikely,Real and Caused by People,4.0,Strongly Disagree,Strongly Agree,15.0,Yes,,Too High,FALSE,Smart and Sad,Acceptable,Uncertain
65000.0,Male,28,25-34,Democrat,Somewhat Approve,Some college,Asian,Married,Unlikely,Real but not Caused by People,0.0,Somewhat Agree,Somewhat Disagree,100.0,Yes,,DK/REF,TRUE,Dumb and happy,DK/REF,No
203000.0,Male,50,45-54,Republican,Somewhat Approve,Graduate degree,White,Married,Unlikely,Real but not Caused by People,0.0,Somewhat Agree,Somewhat Agree,70.0,No,4.0,Too High,FALSE,Dumb and happy,Unacceptable,No
168000.0,Female,58,55-64,Independent,Strongly disapprove,Other,Latino,In a relationship,Likely,Real and Caused by People,0.0,Somewhat Agree,Somewhat Agree,4.0,Yes,40.0,About Right,FALSE,Dumb and happy,Acceptable,No
130000.0,Female,36,35-44,Independent,Strongly disapprove,Graduate degree,White,Married,Unlikely,Real and Caused by People,4.0,Strongly Agree,Strongly Agree,20.0,Yes,12.0,Too Low,FALSE,Dumb and happy,DK/REF,No
,Male,43,35-44,Democrat,Strongly disapprove,High school,Asian,Single,Unlikely,Not Real At All,5.0,Strongly Disagree,Strongly Agree,0.0,No,5.0,About Right,TRUE,Dumb and happy,Unacceptable,No
,Female,63,55-64,Republican,Somewhat Approve,College degree,White,Widowed,Unlikely,Real and Caused by People,2.0,Strongly Agree,Strongly Agree,,Yes,50.0,About Right,TRUE,Smart and Sad,Unacceptable,No
,Male,45,45-54,Independent,Somewhat Approve,College degree,White,Single,Unlikely,Real and Caused by People,,Somewhat Agree,Somewhat Agree,2.0,Yes,,Too Low,TRUE,Smart and Sad,Acceptable,No
,Female,78,65+,Independent,Strongly disapprove,Some college,White,Widowed,Likely,Real and Caused by People,0.0,Strongly Agree,Strongly Agree,100.0,Yes,10.0,Too Low,FALSE,Smart and Sad,Acceptable,No
,Male,18,18-24,Independent,Strongly disapprove,High school,Latino,Single,Likely,Real and Caused by People,3.0,Somewhat Agree,Somewhat Agree,3.0,No,20.0,About Right,TRUE,Smart and Sad,Acceptable,No
,Female,68,65+,Independent,Somewhat Approve,Graduate degree,Other,Widowed,Unlikely,Not Real At All,2.0,Somewhat Agree,Strongly Agree,30.0,No,12.0,DK/REF,FALSE,Dumb and happy,Acceptable,No
105000.0,Female,64,55-64,Republican,Strongly Approve,Graduate degree,White,Married,Unlikely,Real but not Caused by People,3.0,DK/REF,Somewhat Agree,15.0,No,,DK/REF,DK/REF,DK/REF,DK/REF,No
,Male,71,65+,Republican,Strongly Approve,College degree,White,Single,Unlikely,Not Real At All,4.0,Strongly Disagree,Strongly Agree,4.0,No,,Too High,FALSE,Dumb and happy,Unacceptable,Uncertain
,Female,66,65+,Democrat,Strongly disapprove,Some college,White,Divorced,Unlikely,Real and Caused by People,0.0,Strongly Agree,Strongly Agree,5.0,Yes,12.0,Too Low,FALSE,Smart and Sad,Unacceptable,No
,Male,31,25-34,Independent,Somewhat Approve,High school,Latino,Single,Unlikely,Not Real At All,3.0,Somewhat Disagree,Somewhat Agree,1.0,Yes,5.0,Too High,TRUE,Smart and Sad,Unacceptable,No
,Male,60,55-64,Republican,Strongly Approve,College degree,White,Married,Unlikely,Real but not Caused by People,0.0,Somewhat Agree,Strongly Agree,5.0,No,4.0,About Right,FALSE,Smart and Sad,Acceptable,No
,Male,39,35-44,Independent,Strongly Approve,Graduate degree,White,Married,Unlikely,Not Real At All,1.0,Strongly Disagree,Strongly Disagree,1.0,Yes,10.0,About Right,TRUE,Dumb and happy,Acceptable,Yes
,Male,67,65+,Independent,Somewhat disapprove,College degree,White,Widowed,Unlikely,Real and Caused by People,2.0,Strongly Agree,Strongly Disagree,2.0,No,5.0,Too Low,TRUE,Dumb and happy,Unacceptable,Yes
,Male,20,18-24,Independent,Somewhat Approve,Some college,Latino,Single,Unlikely,Real but not Caused by People,1.0,Somewhat Agree,Somewhat Agree,25.0,No,,DK/REF,FALSE,Smart and Sad,Unacceptable,Uncertain
,Female,57,55-64,Democrat,Strongly disapprove,College degree,White,Divorced,Unlikely,Real and Caused by People,0.0,Strongly Agree,Strongly Agree,5.0,No,8.0,Too Low,FALSE,Smart and Sad,Unacceptable,No
,Male,29,25-34,Independent,Strongly Approve,High school,White,Married,Unlikely,Real but not Caused by People,0.0,Strongly Disagree,Strongly Agree,0.0,Yes,3.0,About Right,TRUE,Dumb and happy,Acceptable,No
,Male,61,55-64,Independent,Somewhat Approve,Some college,White,Married,Unlikely,Real but not Caused by People,0.0,Strongly Disagree,Somewhat Agree,7.0,Yes,,DK/REF,TRUE,Smart and Sad,Unacceptable,Yes
,Female,66,65+,Democrat,Strongly disapprove,College degree,White,Single,Unlikely,Real and Caused by People,0.0,Strongly Agree,Strongly Agree,3.0,No,5.0,DK/REF,TRUE,Dumb and happy,Unacceptable,No
,Male,63,55-64,Independent,Strongly disapprove,College degree,White,Married,Likely,Real and Caused by People,2.0,Strongly Agree,Strongly Agree,700.0,No,20.0,Too Low,FALSE,Smart and Sad,Unacceptable,No
,Female,62,55-64,Democrat,Strongly disapprove,College degree,White,Married,Unlikely,Real and Caused by People,2.0,Strongly Agree,Strongly Agree,4.0,Yes,2.0,Too Low,FALSE,Smart and Sad,Acceptable,No
,Female,60,55-64,Independent,Strongly Approve,High school,White,Divorced,Unlikely,Not Real At All,0.0,Strongly Disagree,Strongly Agree,50.0,Yes,,Too Low,TRUE,Dumb and happy,Unacceptable,No
,Male,21,18-24,Democrat,Strongly disapprove,Graduate degree,Asian,Single,Unlikely,Real and Caused by People,3.0,Somewhat Agree,Strongly Agree,17.0,No,5.0,Too Low,FALSE,Dumb and happy,DK/REF,No
,Female,61,55-64,Republican,Strongly Approve,College degree,White,Married,Unlikely,Real but not Caused by People,5.0,Somewhat Agree,Strongly Agree,15.0,Yes,10.0,Too Low,DK/REF,Smart and Sad,DK/REF,No
,Female,72,65+,Independent,Strongly disapprove,College degree,White,In a relationship,Unlikely,Real and Caused by People,0.0,Strongly Agree,Strongly Agree,4.0,No,,Too Low,TRUE,DK/REF,DK/REF,Uncertain
,Female,28,25-34,Republican,Strongly Approve,College degree,White,Married,Unlikely,Real but not Caused by People,5.0,Strongly Agree,Strongly Agree,15.0,Yes,5.0,Too Low,FALSE,Dumb and happy,Acceptable,No
,Male,29,25-34,Independent,Somewhat disapprove,College degree,White,Single,Unlikely,Real and Caused by People,0.0,Somewhat Agree,Somewhat Agree,2.0,No,3.0,About Right,FALSE,Dumb and happy,Unacceptable,No
,Male,33,25-34,Democrat,Strongly disapprove,Graduate degree,White,Married,Unlikely,Real and Caused by People,0.0,Strongly Agree,Strongly Agree,4.0,No,3.0,Too Low,DK/REF,Smart and Sad,Unacceptable,No
,Female,32,25-34,Independent,Strongly disapprove,College degree,White,Married,Unlikely,Real and Caused by People,0.0,Somewhat Agree,Somewhat Agree,7.0,Yes,,Too Low,TRUE,Dumb and happy,Unacceptable,No
,Female,51,45-54,Independent,Somewhat Approve,High school,White,Single,Unlikely,Real and Caused by People,1.0,Somewhat Disagree,Somewhat Disagree,0.0,No,,DK/REF,TRUE,Dumb and happy,Unacceptable,No
,Male,41,35-44,Independent,Strongly Approve,High school,White,In a relationship,Unlikely,Not Real At All,4.0,Strongly Disagree,Strongly Disagree,0.0,Yes,0.0,About Right,FALSE,Dumb and happy,Unacceptable,Yes
,Male,59,55-64,Republican,Strongly Approve,High school,White,Married,Unlikely,Not Real At All,0.0,Neither Agree nor Disagree,Strongly Agree,1.0,No,5.0,Too High,TRUE,Dumb and happy,Unacceptable,No
,Male,70,65+,Republican,Strongly Approve,Graduate degree,DK/REF,Divorced,Unlikely,Real but not Caused by People,1.0,Somewhat Disagree,Strongly Agree,5.0,Yes,,About Right,FALSE,Smart and Sad,DK/REF,Uncertain
,Female,65,65+,Independent,Strongly Approve,Graduate degree,White,Married,Likely,Not Real At All,2.0,Somewhat Agree,Strongly Agree,9.0,DK/REF,,DK/REF,TRUE,Smart and Sad,Unacceptable,Uncertain
,Female,60,55-64,Independent,Strongly Approve,Some college,Asian,Married,Likely,Not Real At All,2.0,Somewhat Disagree,Strongly Disagree,14.0,Yes,3.0,Too High,FALSE,Dumb and happy,Unacceptable,Yes
,Male,32,25-34,Independent,Neither approve nor disapprove,High school,Black,Married,Unlikely,Real and Caused by People,5.0,Strongly Disagree,Strongly Agree,5.0,Yes,15.0,DK/REF,TRUE,Smart and Sad,Unacceptable,No
,Male,36,35-44,Democrat,Strongly disapprove,High school,White,Single,Unlikely,Real and Caused by People,3.0,Strongly Agree,Strongly Agree,3.0,No,1.0,Too Low,FALSE,Smart and Sad,Unacceptable,No
,Other,60,55-64,Independent,Strongly Approve,Other,White,Single,Likely,Real and Caused by People,,Strongly Disagree,DK/REF,0.0,Yes,,About Right,TRUE,DK/REF,DK/REF,No
,Female,61,55-64,Democrat,Somewhat Approve,College degree,White,Married,Unlikely,Real and Caused by People,0.0,Somewhat Agree,Strongly Agree,5.0,Yes,25.0,About Right,FALSE,Smart and Sad,DK/REF,No
,Male,23,18-24,Independent,Strongly disapprove,High school,White,Single,Unlikely,Real and Caused by People,4.0,Strongly Agree,Somewhat Disagree,70.0,Yes,45.0,Too Low,TRUE,Dumb and happy,Acceptable,Uncertain
,Female,55,55-64,Democrat,Strongly disapprove,College degree,Black,Separated,Unlikely,Real and Caused by People,1.0,Strongly Disagree,Somewhat Disagree,3.0,Yes,5.0,Too High,FALSE,Dumb and happy,Acceptable,No
,Female,58,55-64,Democrat,Somewhat Approve,Some college,White,Widowed,DK/REF,Real and Caused by People,4.0,Somewhat Agree,Somewhat Agree,20.0,Yes,50.0,About Right,TRUE,Dumb and happy,Unacceptable,No
,Male,24,18-24,Republican,Strongly Approve,Graduate degree,Latino,Single,Unlikely,Not Real At All,0.0,Somewhat Agree,Somewhat Disagree,5.0,No,2.0,About Right,FALSE,Smart and Sad,Acceptable,No
,Female,34,25-34,DK/REF,DK/REF,College degree,Black,Married,Unlikely,Not Real At All,1.0,Somewhat Disagree,Strongly Agree,3.0,Yes,20.0,Too Low,TRUE,Dumb and happy,Acceptable,No
,Female,77,65+,DK/REF,DK/REF,College degree,White,Married,Unlikely,Real and Caused by People,0.0,Somewhat Agree,Strongly Disagree,2.0,No,,DK/REF,DK/REF,Dumb and happy,Acceptable,Yes
,Male,36,35-44,Independent,Somewhat disapprove,Some college,Black,Married,Unlikely,Real and Caused by People,,Somewhat Agree,Somewhat Disagree,5.0,Yes,50.0,Too Low,FALSE,Smart and Sad,Unacceptable,No
,Male,19,18-24,Republican,Strongly Approve,Graduate degree,White,Single,Unlikely,Real and Caused by People,0.0,Strongly Agree,Strongly Agree,5.0,Yes,10.0,About Right,FALSE,Smart and Sad,Acceptable,No
,Female,54,45-54,Democrat,Strongly Approve,Some college,White,Divorced,Unlikely,Real but not Caused by People,0.0,Somewhat Agree,Strongly Agree,5.0,Yes,25.0,Too Low,TRUE,Dumb and happy,Unacceptable,No
,Female,23,18-24,Republican,DK/REF,Some college,White,In a relationship,Unlikely,Real and Caused by People,5.0,Somewhat Agree,Somewhat Agree,30.0,Yes,1.0,Too Low,TRUE,Dumb and happy,Acceptable,No
,Female,19,18-24,Independent,Somewhat disapprove,Some college,Latino,In a relationship,Unlikely,Real and Caused by People,1.0,Somewhat Agree,Strongly Agree,7.0,Yes,,Too High,TRUE,Dumb and happy,Acceptable,Uncertain
,Male,67,65+,Independent,Strongly Approve,College degree,Asian,Married,Unlikely,Real but not Caused by People,0.0,Somewhat Agree,Somewhat Agree,0.0,DK/REF,,Too Low,DK/REF,Dumb and happy,Acceptable,No
,Female,38,35-44,Independent,Strongly disapprove,Some college,White,Married,Unlikely,Real and Caused by People,1.0,Somewhat Agree,Somewhat Agree,12.0,No,1.0,Too Low,FALSE,Smart and Sad,Acceptable,No
,Female,99,65+,DK/REF,Strongly Approve,College degree,DK/REF,Single,Unlikely,Not Real At All,4.0,Somewhat Agree,Strongly Disagree,25.0,No,15.0,Too Low,FALSE,DK/REF,DK/REF,Yes
,Male,25,25-34,Democrat,Strongly disapprove,Graduate degree,White,In a relationship,Unlikely,Real and Caused by People,2.0,Strongly Agree,Strongly Agree,23.0,No,3.0,Too Low,FALSE,Smart and Sad,Acceptable,No
,Female,42,35-44,Republican,Strongly Approve,College degree,White,Married,Unlikely,Real and Caused by People,3.0,Somewhat Disagree,Strongly Disagree,6.0,Yes,10.0,Too Low,TRUE,Smart and Sad,Unacceptable,No
,Female,71,65+,Democrat,Strongly disapprove,Graduate degree,White,Widowed,Unlikely,Real and Caused by People,0.0,Strongly Agree,Strongly Agree,13.0,No,3.0,Too Low,FALSE,Smart and Sad,Unacceptable,No
,Male,48,45-54,DK/REF,Strongly disapprove,Some college,White,Divorced,Unlikely,Real and Caused by People,3.0,Strongly Agree,Strongly Agree,1.0,No,3.0,Too Low,TRUE,Smart and Sad,Unacceptable,No
69000.0,Male,62,55-64,Democrat,Strongly disapprove,High school,White,Married,DK/REF,Real and Caused by People,0.0,Somewhat Agree,Strongly Agree,4.0,No,,DK/REF,TRUE,Smart and Sad,Unacceptable,Uncertain
,Other,82,65+,Independent,DK/REF,High school,DK/REF,Single,DK/REF,Real and Caused by People,,DK/REF,Somewhat Agree,,Yes,,DK/REF,DK/REF,DK/REF,DK/REF,Uncertain
,Other,26,25-34,DK/REF,Strongly Approve,Graduate degree,Asian,Separated,Likely,Not Real At All,5.0,Somewhat Agree,Neither Agree nor Disagree,55.0,Yes,5.0,DK/REF,FALSE,Smart and Sad,Acceptable,No
,Female,65,65+,Democrat,Strongly disapprove,College degree,White,Divorced,Unlikely,Real and Caused by People,0.0,Somewhat Agree,Strongly Agree,70.0,Yes,15.0,Too Low,FALSE,Smart and Sad,Unacceptable,No
,Male,58,55-64,DK/REF,Neither approve nor disapprove,Graduate degree,White,Single,Unlikely,Not Real At All,0.0,DK/REF,Strongly Disagree,12.0,No,,DK/REF,DK/REF,DK/REF,DK/REF,Yes
,Male,72,65+,Independent,DK/REF,Some college,White,Single,Unlikely,Real and Caused by People,2.0,Strongly Agree,Strongly Agree,2.0,No,10.0,Too Low,TRUE,Smart and Sad,Acceptable,No
,Male,40,35-44,DK/REF,Strongly Approve,Graduate degree,Latino,In a relationship,Unlikely,Real but not Caused by People,0.0,DK/REF,Somewhat Disagree,3.0,No,29.0,Too Low,TRUE,DK/REF,DK/REF,No
,Male,42,35-44,Independent,Neither approve nor disapprove,Graduate degree,Asian,Single,Likely,Real but not Caused by People,1.0,Somewhat Agree,Somewhat Agree,4.0,No,1.0,About Right,FALSE,DK/REF,Acceptable,No
,Male,22,18-24,DK/REF,Somewhat Approve,High school,White,Single,Unlikely,Real and Caused by People,2.0,Somewhat Disagree,Somewhat Disagree,10.0,Yes,10.0,Too Low,FALSE,Smart and Sad,Acceptable,No
,Male,58,55-64,Independent,Strongly Approve,College degree,White,Separated,Unlikely,Real but not Caused by People,0.0,Somewhat Agree,Strongly Agree,0.0,Yes,5.0,Too Low,DK/REF,Smart and Sad,Acceptable,No
,Female,20,18-24,Independent,Somewhat disapprove,Some college,Latino,Single,Likely,Real and Caused by People,1.0,Somewhat Agree,Somewhat Agree,5.0,Yes,30.0,Too Low,FALSE,Dumb and happy,Acceptable,No
,Male,42,35-44,Democrat,Somewhat Approve,College degree,White,Single,Likely,Real and Caused by People,4.0,Somewhat Agree,Strongly Disagree,20.0,No,10.0,Too Low,TRUE,Dumb and happy,Unacceptable,No
,Male,23,18-24,Independent,DK/REF,Some college,White,Married,Likely,Real and Caused by People,2.0,Strongly Agree,Strongly Agree,0.0,No,,Too Low,TRUE,Smart and Sad,Acceptable,Uncertain
,DK/REF,62,55-64,Republican,Strongly Approve,Graduate degree,White,Married,Unlikely,Not Real At All,0.0,Strongly Disagree,Strongly Agree,50.0,No,2.0,Too High,TRUE,Dumb and happy,Acceptable,No
41000.0,Female,53,45-54,Independent,Strongly Approve,Some college,White,Married,Unlikely,Real but not Caused by People,3.0,Somewhat Agree,Strongly Agree,25.0,Yes,1.0,Too Low,FALSE,Smart and Sad,Unacceptable,No
18000.0,Female,83,65+,Republican,Somewhat disapprove,Some college,White,Widowed,Unlikely,Not Real At All,0.0,Somewhat Agree,Somewhat Agree,0.0,No,60.0,About Right,TRUE,Smart and Sad,Acceptable,Uncertain
152000.0,Male,35,35-44,Independent,Strongly disapprove,College degree,White,Married,Unlikely,Real and Caused by People,1.0,Strongly Agree,Strongly Agree,10.0,No,1.0,About Right,TRUE,Dumb and happy,Unacceptable,No
73000.0,Female,53,45-54,Independent,Strongly Approve,Some college,White,Married,Likely,Real but not Caused by People,0.0,Somewhat Agree,Strongly Disagree,5.0,No,6.0,About Right,TRUE,Dumb and happy,Unacceptable,Yes
42000.0,Female,40,35-44,Independent,Somewhat Approve,College degree,White,Single,Likely,Not Real At All,3.0,Somewhat Agree,Strongly Agree,0.0,Yes,0.0,DK/REF,FALSE,Dumb and happy,Acceptable,No
68000.0,Female,48,45-54,Democrat,Somewhat disapprove,Some college,Latino,Married,Unlikely,Not Real At All,2.0,Somewhat Disagree,Strongly Agree,4.0,No,5.0,About Right,FALSE,Smart and Sad,Acceptable,No
162000.0,Other,48,45-54,Independent,Strongly Approve,Graduate degree,White,In a relationship,Unlikely,Not Real At All,2.0,Somewhat Agree,Somewhat Agree,3.0,Yes,8.0,About Right,TRUE,Dumb and happy,Unacceptable,No
36000.0,Female,65,65+,Republican,Strongly Approve,College degree,White,Divorced,Unlikely,Not Real At All,,Somewhat Disagree,Strongly Agree,10.0,Yes,30.0,About Right,DK/REF,Smart and Sad,Unacceptable,Uncertain
10000.0,Female,43,35-44,Democrat,Strongly disapprove,College degree,Black,Married,Likely,Real and Caused by People,0.0,Somewhat Disagree,Somewhat Agree,20.0,No,10.0,About Right,TRUE,Smart and Sad,Unacceptable,No
48000.0,Female,23,18-24,Democrat,Strongly disapprove,Some college,Latino,Single,Unlikely,DK/REF,0.0,Somewhat Agree,Somewhat Disagree,20.0,Yes,,DK/REF,DK/REF,Smart and Sad,Acceptable,No
126000.0,Other,42,35-44,Independent,Strongly Approve,Graduate degree,Black,Single,Likely,Not Real At All,2.0,Somewhat Agree,Somewhat Agree,7.0,Yes,43.0,Too Low,FALSE,Smart and Sad,Acceptable,No
9000.0,Female,70,65+,Democrat,Strongly disapprove,Other,White,Married,DK/REF,Real and Caused by People,0.0,Somewhat Agree,Somewhat Agree,40.0,No,,Too High,TRUE,Dumb and happy,Unacceptable,Uncertain
122000.0,Male,65,65+,DK/REF,Strongly disapprove,Some college,White,Widowed,Unlikely,DK/REF,0.0,Somewhat Agree,Somewhat Agree,3.0,No,2.0,Too Low,TRUE,Smart and Sad,DK/REF,No
163000.0,Female,47,45-54,Independent,Strongly disapprove,College degree,White,Married,Unlikely,Real and Caused by People,0.0,Strongly Agree,Somewhat Agree,3.0,No,5.0,Too Low,TRUE,Dumb and happy,Unacceptable,No
38000.0,Male,45,45-54,Republican,Strongly Approve,College degree,White,Married,Unlikely,Real but not Caused by People,2.0,Strongly Agree,Strongly Agree,7.0,No,,DK/REF,FALSE,Dumb and happy,Acceptable,Uncertain
78000.0,Female,38,35-44,Independent,Strongly disapprove,High school,White,Married,DK/REF,Not Real At All,1.0,Strongly Disagree,Strongly Agree,0.0,Yes,10.0,Too Low,TRUE,Smart and Sad,Acceptable,No
500000.0,Male,46,45-54,Independent,Strongly disapprove,College degree,White,Married,Unlikely,Real and Caused by People,1.0,Strongly Agree,Strongly Agree,2.0,Yes,6.0,Too Low,FALSE,Smart and Sad,Unacceptable,No
77000.0,Female,51,45-54,Republican,DK/REF,Graduate degree,Latino,In a relationship,Likely,DK/REF,1.0,Strongly Agree,Strongly Agree,,Yes,,Too High,DK/REF,DK/REF,Unacceptable,Uncertain
